wavenumber_cm-1,angle_deg,measured_reflectance_percent,double_reflectance_percent,airy_reflectance_percent,selected_model,selected_residual_percentage_point
2524.363,10.0,26.623624993491823,26.257680137758722,26.291267632205223,double,-0.3659448557331024
2524.845,10.0,26.614999670047588,26.24432291945765,26.2770393078115,double,-0.37067675058993776
2525.327,10.0,26.60649840833963,26.231082175376784,26.262927534890746,double,-0.3754162329628441
2525.809,10.0,26.598272873306765,26.217958540533825,26.24893313047498,double,-0.3803143327729408
2526.292,10.0,26.591428607486158,26.20492578342073,26.235028239692582,double,-0.3865028240654267
2526.773,10.0,26.58305761397721,26.1920651078101,26.221299662919296,double,-0.39099250616710934
2527.256,10.0,26.576466518754238,26.179270182374093,26.207634032848524,double,-0.3971963363801456
2527.738,10.0,26.570508147566045,26.166621459802506,26.194117393537407,double,-0.4038866877635383
2528.22,10.0,26.563305345832806,26.154092929868217,26.180722111280787,double,-0.40921241596458824
2528.702,10.0,26.55700096990096,26.141685190211277,26.167448963343343,double,-0.41531577968968447
2529.184,10.0,26.55052254358385,26.129398832150862,26.15429872013555,double,-0.42112371143298577
2529.666,10.0,26.543481384706304,26.117234440659075,26.141272145149518,double,-0.4262469440472261
2530.148,10.0,26.53657867262318,26.10519259433559,26.128369994895294,double,-0.4313860782875878
2530.63,10.0,26.528633308578282,26.09327386538244,26.1155930188377,double,-0.43535944319584297
2531.113,10.0,26.52088057292251,26.081454477486933,26.102915843723302,double,-0.43942609543558
2531.595,10.0,26.515564454605183,26.06978393250689,26.090391699481565,double,-0.44578052209829355
2532.077,10.0,26.5080218942371,26.058238184009998,26.07799493643743,double,-0.44978371022710295
2532.559,10.0,26.50000890973007,26.046817778348508,26.065726275237193,double,-0.45319113138156397
2533.041,10.0,26.491438214543493,26.035523255355663,26.05358642917313,double,-0.45591495918783087
2533.523,10.0,26.482731216402133,26.02435514832272,26.04157610412318,double,-0.45837606807941356
2534.005,10.0,26.474169290839388,26.013313983975973,26.029695998491487,double,-0.4608553068634169
2534.487,10.0,26.465241355809553,26.00240028245412,26.017946803149094,double,-0.46284107335543556
2534.969,10.0,26.45710159760346,25.99161455728621,26.006329201375443,double,-0.46548704031725285
2535.452,10.0,26.450006079313447,25.980935338815325,25.994820178267663,double,-0.46907074049812314
2535.934,10.0,26.442043163996427,25.97040734851033,25.983468059306265,double,-0.47163581548609335
2536.416,10.0,26.433919995386862,25.960008836287884,25.97224953898688,double,-0.4739111590989775
2536.898,10.0,26.425936081959822,25.949740289008815,25.961165269632176,double,-0.47619579295100634
2537.38,10.0,26.418973115887418,25.93960218681812,25.95021589568891,double,-0.4793709290692949
2537.862,10.0,26.412060245684167,25.929595003124952,25.939402053672943,double,-0.48246524255921575
2538.344,10.0,26.4043050131025,25.91971920458259,25.928724372114857,double,-0.4845858085199106
2538.826,10.0,26.397627783619242,25.909975251069227,25.918183471506097,double,-0.48765253255001473
2539.309,10.0,26.39118311286588,25.9003437923089,25.907758523446432,double,-0.49083932055697943
2539.791,10.0,26.384673131347018,25.890865157153865,25.897493300713805,double,-0.4938079741931556
2540.273,10.0,26.376653576541685,25.8815197067255,25.88736667287011,double,-0.4951338698161889
2540.755,10.0,26.370074814023738,25.87230787359882,25.877379227708353,double,-0.4977669404249152
2541.237,10.0,26.364776368565142,25.863230083481227,25.86753154472301,double,-0.5015462850839147
2541.719,10.0,26.360271527614593,25.85428675519529,25.85782419506044,double,-0.5059847724193045
2542.201,10.0,26.35465273307217,25.845478300661483,25.84825774146958,double,-0.5091744324106862
2542.683,10.0,26.34873633813335,25.836805124881668,25.838832738253593,double,-0.5119312132516818
2543.166,10.0,26.342917611874878,25.82825005457734,25.82953061985013,double,-0.5146675572975379
2543.648,10.0,26.338003442965995,25.819848906255245,25.820390442537207,double,-0.5181545367107521
2544.13,10.0,26.332815639754344,25.811584210808512,25.811393328447906,double,-0.5212314289458286
2544.612,10.0,26.328457509120312,25.803456345389677,25.80253979761393,double,-0.5250011637306373
2545.094,10.0,26.323448273133852,25.795465680154305,25.793830361389738,double,-0.5279825929795479
2545.576,10.0,26.320631032069038,25.78761257824639,25.785265522408316,double,-0.5330184538226479
2546.058,10.0,26.317379905443488,25.77989739578411,25.776845774537804,double,-0.537482509659376
2546.54,10.0,26.31323336364655,25.772320481845924,25.768571602838996,double,-0.5409128818006259
2547.022,10.0,26.309134736201912,25.764882178457015,25.760443483523566,double,-0.5442525577448953
2547.505,10.0,26.304821633534303,25.75756782134221,25.75244547720383,double,-0.5472538121920945
2547.987,10.0,26.300976540851522,25.75040802613387,25.74461116109293,double,-0.5505685147176531
2548.469,10.0,26.297595859740184,25.74338782575911,25.736924273421756,double,-0.554208033981074
2548.951,10.0,26.29488465146837,25.736507533887256,25.729385254584038,double,-0.5583771175811159
2549.433,10.0,26.29202525757212,25.72976745707188,25.72199453592683,double,-0.5622578005002432
2549.915,10.0,26.2902794400385,25.72316789473974,25.714752539713654,double,-0.5671115452987596
2550.397,10.0,26.28686539150882,25.71670913917935,25.707659679088124,double,-0.5701562523294679
2550.879,10.0,26.284998841758593,25.71039147553068,25.70071635803859,double,-0.5746073662279139
2551.362,10.0,26.282545689533897,25.704202515029717,25.693909033325646,double,-0.5783431745041812
2551.844,10.0,26.281098036388993,25.698168156114903,25.687266278861337,double,-0.5829298802740912
2552.326,10.0,26.280266303337115,25.69227570207723,25.680774221435577,double,-0.5879906012598857
2552.808,10.0,26.278074510370185,25.686525409347116,25.674433228058646,double,-0.59154910102307
2553.29,10.0,26.276157079367046,25.680917527158286,25.66824365642083,double,-0.5952395522087595
2553.772,10.0,26.272295400691753,25.67545229753907,25.66220585486207,double,-0.5968431031526833
2554.254,10.0,26.269545402614085,25.670129955304432,25.656320162342507,double,-0.5994154473096536
2554.736,10.0,26.265611291991174,25.664950728047998,25.650586908413725,double,-0.6006605639431783
2555.219,10.0,26.263811184275532,25.659904537371926,25.644994994409508,double,-0.603906646903607
2555.7,10.0,26.262145320066814,25.655022492693753,25.639578987326793,double,-0.6071228273730633
2556.183,10.0,26.259169469453003,25.650264201338246,25.634294149592286,double,-0.6089052681147566
2556.665,10.0,26.256745722617126,25.645659864111735,25.629174075516868,double,-0.6110858585053891
2557.147,10.0,26.254112529374122,25.641199671654057,25.62420794629674,double,-0.612912857720066
2557.629,10.0,26.253690789155705,25.63688380807232,25.619396034460195,double,-0.6168069810833843
2558.111,10.0,26.252304535542592,25.632712450207805,25.614738602951036,double,-0.6195920853347858
2558.593,10.0,26.250248789229524,25.62868576763102,25.610235905107125,double,-0.6215630215985035
2559.075,10.0,26.247712983614193,25.624803922637142,25.60588818463968,double,-0.6229090609770505
2559.557,10.0,26.246134202004324,25.621067070241754,25.601695675613524,double,-0.6250671317625689
2560.04,10.0,26.24501084623124,25.617468057463867,25.59765038848348,double,-0.6275427887673712
2560.522,10.0,26.242652915579,25.614021927728636,25.593769288998768,double,-0.6286309878503649
2561.004,10.0,26.24094282368801,25.610721212193567,25.590044045503333,double,-0.6302216114944414
2561.486,10.0,26.23859915813335,25.607566036706135,25.58647485327733,double,-0.6310331214272158
2561.968,10.0,26.237984233170263,25.604556519818665,25.583061897869573,double,-0.6334277133515975
2562.45,10.0,26.2365189228942,25.601692772786343,25.579805355083383,double,-0.6348261501078534
2562.932,10.0,26.235142196670107,25.59897489956544,25.576705390963223,double,-0.6361672971046672
2563.414,10.0,26.235500769723004,25.596402996812103,25.573762161782426,double,-0.6390977729109015
2563.896,10.0,26.235014980475345,25.593977153881287,25.570975814031716,double,-0.6410378265940597
2564.379,10.0,26.23485022081108,25.59169287512305,25.568341192677636,double,-0.643157345688028
2564.861,10.0,26.234825121103324,25.589559694121668,25.565869334229703,double,-0.645265426981656
2565.343,10.0,26.235257504846878,25.587572797329074,25.56355473812123,double,-0.6476847075178038
2565.825,10.0,26.23521664637382,25.585732244878212,25.56139751159685,double,-0.6494844014956092
2566.307,10.0,26.235581434417103,25.584038089601485,25.55939775207563,double,-0.6515433448156194
2566.789,10.0,26.234999238342677,25.582490377031952,25.5575555471453,double,-0.6525088613107244
2567.271,10.0,26.234055896443596,25.581089145404967,25.555870974557347,double,-0.6529667510386306
2567.753,10.0,26.2325209239752,25.579834425660053,25.554344102223276,double,-0.652686498315147
2568.236,10.0,26.231533600223557,25.578724094641515,25.552972311750455,double,-0.6528095055820415
2568.718,10.0,26.2320853903449,25.577762766369073,25.551761331727374,double,-0.6543226239758282
2569.2,10.0,26.23092463599461,25.576947999057932,25.550708196697023,double,-0.6539766369366817
2569.682,10.0,26.231428639713894,25.576279794475536,25.54981293517035,double,-0.6551488452383569
2570.164,10.0,26.23102080566192,25.575758147108385,25.549075565813062,double,-0.6552626585535348
2570.646,10.0,26.23036016161703,25.575383044166266,25.548496097447458,double,-0.6549771174507613
2571.128,10.0,26.23046620651438,25.575154465586493,25.548074529055093,double,-0.6553117409278886
2571.61,10.0,26.23124601640214,25.575072384038855,25.54781084978055,double,-0.6561736323632827
2572.093,10.0,26.231775214461596,25.575137050720375,25.547704983495734,double,-0.6566381637412189
2572.575,10.0,26.230595654901478,25.57534815593052,25.5477573379928,double,-0.6552474989709567
2573.057,10.0,26.229925511666575,25.57570563252014,25.54796748997674,double,-0.6542198791464338
2573.539,10.0,26.23001246478822,25.576209424128436,25.548335389279714,double,-0.6538030406597839
2574.021,10.0,26.23282325693606,25.576859467156197,25.548860975929532,double,-0.655963789779862
2574.503,10.0,26.2340722012904,25.577655690772794,25.549544180159018,double,-0.6564165105176045
2574.985,10.0,26.23603403506125,25.578598016923248,25.55038492241628,double,-0.6574360181380023
2575.467,10.0,26.238224184544517,25.5796863603361,25.551383113376136,double,-0.6585378242084161
2575.949,10.0,26.241235147314256,25.580920628531047,25.552538653951963,double,-0.6603145187832116
2576.432,10.0,26.244529268094922,25.582303736603468,25.553854322292402,double,-0.662225531491456
2576.914,10.0,26.2466782348944,25.583829850333206,25.55532455171134,double,-0.6628483845611932
2577.396,10.0,26.250384669840297,25.58550156799313,25.556951774778092,double,-0.664883101847169
2577.878,10.0,26.254416108974688,25.5873187683401,25.558735853480997,double,-0.667097340634587
2578.36,10.0,26.256088945293836,25.589281322967295,25.560676640121937,double,-0.6668076223265429
2578.842,10.0,26.259957316265627,25.59138909631431,25.562773977333908,double,-0.6685682199513154
2579.324,10.0,26.262754232662633,25.593641945677636,25.56502769809972,double,-0.6691122869849964
2579.806,10.0,26.26594567571147,25.59603972122123,25.56743762577155,double,-0.6699059544902408
2580.289,10.0,26.269122212211627,25.598587691351522,25.570009059684356,double,-0.6705345208601055
2580.771,10.0,26.27247959693606,25.6012751411091,25.572731155883023,double,-0.6712044558269625
2581.253,10.0,26.275700419390308,25.604107024494628,25.57560887103316,double,-0.6715933948956809
2581.735,10.0,26.27935846325622,25.607083163242056,25.57864199015808,double,-0.6722753000141635
2582.217,10.0,26.283268243823514,25.610203372011853,25.581830288761598,double,-0.6730648718116627
2582.699,10.0,26.28703134743257,25.613467458403726,25.585173532853084,double,-0.6735638890288442
2583.181,10.0,26.290895638530763,25.61687522296989,25.588671478973367,double,-0.674020415560872
2583.663,10.0,26.29394034383059,25.620426459228373,25.59232387422117,double,-0.6735138846022171
2584.146,10.0,26.298131241483542,25.624128767368003,25.59613851384387,double,-0.674002474115537
2584.627,10.0,26.30146755718786,25.627958485807778,25.600090953450945,double,-0.6735090713800795
2585.11,10.0,26.305135193195543,25.631947234381453,25.604213779717256,double,-0.6731879588140921
2585.592,10.0,26.309401862154996,25.636070447951436,25.608481572438645,double,-0.6733314142035596
2586.074,10.0,26.31397376704831,25.64033599528069,25.61290240851549,double,-0.6736377717676212
2586.556,10.0,26.316935706162475,25.64474362797049,25.617475978984565,double,-0.6721920781919855
2587.038,10.0,26.320166013486773,25.649293090692105,25.622201965651715,double,-0.6708729227946686
2587.52,10.0,26.323574353646546,25.653984121202544,25.62708004112535,double,-0.6695902324440006
2588.002,10.0,26.32680798624539,25.6588164503615,25.63210986885091,double,-0.6679915358838939
2588.484,10.0,26.330383062781948,25.663789802147818,25.637291103145888,double,-0.6665932606341296
2588.967,10.0,26.33300907719392,25.66891464992402,25.642634608837223,double,-0.6640944272699012
2589.449,10.0,26.336967466415278,25.67416948254942,25.648117895139322,double,-0.6627979838658593
2589.931,10.0,26.34099339245937,25.679564468005772,25.653751495777545,double,-0.6614289244535998
2590.413,10.0,26.344995228393238,25.685099302910004,25.659535028907477,double,-0.6598959254832337
2590.895,10.0,26.34901221007389,25.6907736770876,25.665468103745116,double,-0.6582385329862939
2591.377,10.0,26.353717245975396,25.696587273591188,25.67155032060654,double,-0.6571299723842072
2591.859,10.0,26.35688926927705,25.702539768719856,25.677781270949097,double,-0.6543495005571942
2592.341,10.0,26.359934890921295,25.70863083203834,25.684160537412488,double,-0.6513040588829511
2592.823,10.0,26.362361821010282,25.714860126397227,25.690687693861513,double,-0.6475016946130563
2593.306,10.0,26.367835645996635,25.72124066096396,25.69737630614355,double,-0.6465949850326724
2593.788,10.0,26.37115000590562,25.727745664174627,25.704198233809798,double,-0.6434043417309909
2594.27,10.0,26.375991579103108,25.734387846144823,25.711166719892407,double,-0.6416037329582847
2594.752,10.0,26.380162291516907,25.741166843057627,25.718281303576052,double,-0.6389954484592786
2595.234,10.0,26.38370039645168,25.748082284485253,25.725541515493,double,-0.6356181119664295
2595.716,10.0,26.3878990642998,25.755133793410756,25.73294687777004,double,-0.6327652708890408
2596.198,10.0,26.392535934011597,25.762320986250188,25.740496904075872,double,-0.6302149477614094
2596.68,10.0,26.398144295552704,25.769643472874627,25.74819109966921,double,-0.6285008226780797
2597.163,10.0,26.40197783203668,25.777116468330075,25.756045371558855,double,-0.6248613637066025
2597.645,10.0,26.40778043472249,25.784708624681425,25.76402668457265,double,-0.6230718100410648
2598.127,10.0,26.41349794114983,25.7924348645331,25.77215063159551,double,-0.6210630766167347
2598.609,10.0,26.42002908224398,25.800294771792444,25.780416684724482,double,-0.6197343104515363
2599.091,10.0,26.42469621648505,25.808287923938337,25.788824307897862,double,-0.6164082925467107
2599.573,10.0,26.43116748996266,25.816413892044775,25.797372956947186,double,-0.6147535979178831
2600.055,10.0,26.43693975462541,25.824672240805835,25.806062079650122,double,-0.6122675138195754
2600.537,10.0,26.442977696753022,25.833062528560134,25.814891115783915,double,-0.6099151681928872
2601.02,10.0,26.44805253767425,25.84160212372506,25.82387824823061,double,-0.6064504139491889
2601.502,10.0,26.45465106995254,25.850255210568985,25.83298568612602,double,-0.6043958593835552
2601.984,10.0,26.460697359160747,25.8590388725791,25.8422313081061,double,-0.6016584865816466
2602.466,10.0,26.467618376616507,25.867952642912662,25.851614522477355,double,-0.5996657337038469
2602.948,10.0,26.474624240309495,25.876996048499766,25.861134729822567,double,-0.5976281918097293
2603.43,10.0,26.482034045594165,25.88616861006972,25.87079132305775,double,-0.5958654355244453
2603.912,10.0,26.49084076512798,25.895469842177988,25.880583687489846,double,-0.5953709229499948
2604.394,10.0,26.498368921296457,25.904899253233232,25.89051120087508,double,-0.5934696680632234
2604.876,10.0,26.50671058940951,25.91445634552465,25.90057323347742,double,-0.5922542438848599
2605.359,10.0,26.5152353557691,25.924160838943404,25.910790440202113,double,-0.5910745168256959
2605.841,10.0,26.523446387362792,25.933972038497256,25.921119868110807,double,-0.5894743488655374
2606.323,10.0,26.531680503223846,25.943909388639764,25.93158188031192,double,-0.5877711145840847
2606.805,10.0,26.54036159707257,25.953972367449563,25.942175817684532,double,-0.5863892296230078
2607.287,10.0,26.549346336410217,25.964160447027,25.952901013917383,double,-0.5851858893832163
2607.769,10.0,26.559363107346606,25.974473093523308,25.96375679557097,double,-0.5848900138232971
2608.251,10.0,26.56689429377699,25.984909767169995,25.9747424821397,double,-0.5819845266069934
2608.733,10.0,26.575108283323956,25.995469922308324,25.98585738611483,double,-0.579638361015633
2609.216,10.0,26.583133914603152,26.006175298896107,25.997124272773558,double,-0.5769586157070461
2609.698,10.0,26.59114371182128,26.016981009932817,26.008495785796086,double,-0.5741627018884643
2610.18,10.0,26.5995250380211,26.027908529270462,26.019994410838894,double,-0.5716165087506386
2610.662,10.0,26.60673417706144,26.03895728797966,26.03161943300407,double,-0.5677768890817836
2611.144,10.0,26.613368546673133,26.050126711393208,26.043370130711697,double,-0.5632418352799262
2611.626,10.0,26.619203991423866,26.061416219137275,26.055245775765002,double,-0.5577877722865943
2612.108,10.0,26.627241413478675,26.072825225162987,26.06724563341654,double,-0.5544161883156873
2612.59,10.0,26.633727920658366,26.084353137778127,26.079368962434334,double,-0.5493747828802409
2613.073,10.0,26.639843080325676,26.09602364453022,26.091640548965756,double,-0.5438194357954562
2613.554,10.0,26.645239142119586,26.10776328798411,26.10398303761813,double,-0.5374758541354774
2614.037,10.0,26.65251894567303,26.11966908499386,26.11649830623476,double,-0.5328498606791743
2614.519,10.0,26.65853052290733,26.13166683633205,26.12910823012774,double,-0.5268636865752796
2615.001,10.0,26.665674920922296,26.143780450989006,26.14183782269516,double,-0.5218944699332873
2615.483,10.0,26.672054214341244,26.156009304083227,26.154686305197483,double,-0.5160449102580178
2615.965,10.0,26.678747491979028,26.168352765319792,26.16765289288498,double,-0.5103947266592357
2616.447,10.0,26.684402519123328,26.180810199023963,26.180736795066583,double,-0.5035923200993664
2616.929,10.0,26.69072263709582,26.193380964175333,26.193937215179155,double,-0.49734167292048714
2617.411,10.0,26.697655252435087,26.20606441444202,26.20725335085734,double,-0.4915908379930667
2617.894,10.0,26.705665715296856,26.2188865608659,26.220712378120492,double,-0.4867791544309552
2618.376,10.0,26.712903451859702,26.231793651680803,26.234257750833557,double,-0.4811098001789027
2618.858,10.0,26.719798459714895,26.244811455715052,26.24791639619718,double,-0.47498700399984384
2619.34,10.0,26.728386418378054,26.257939305728495,26.261687489327233,double,-0.47044711264955796
2619.822,10.0,26.73722927367384,26.271176529344743,26.275570199889692,double,-0.4660527443290985
2620.304,10.0,26.746986423392716,26.284522449087262,26.289563692171953,double,-0.46246397430545483
2620.786,10.0,26.75748904459304,26.2979763824147,26.303667125153922,double,-0.45951266217834075
2621.268,10.0,26.766876407119078,26.31153764175774,26.317879652579922,double,-0.455338765361335
2621.75,10.0,26.777156829964667,26.325205534555085,26.33220042303034,double,-0.45195129540958057
2622.233,10.0,26.78776332193655,26.3390080493322,26.34665862496054,double,-0.44875527260434533
2622.715,10.0,26.797946684910563,26.352887329163956,26.361193527013103,double,-0.4450593557466076
2623.197,10.0,26.808447753662712,26.36687113371069,26.37583408576645,double,-0.44157661995202213
2623.679,10.0,26.818508719556128,26.38095875080261,26.390579429857375,double,-0.43754996875352004
2624.161,10.0,26.82830434137532,26.395149463463845,26.405428683120725,double,-0.43315487791147356
2624.643,10.0,26.83788040614931,26.40944254995,26.42038096466234,double,-0.42843785619930963
2625.125,10.0,26.84653465453438,26.423837283786213,26.435435388931715,double,-0.4226973707481707
2625.607,10.0,26.855570781376333,26.438332933805263,26.450591065795372,double,-0.41723784757106697
2626.09,10.0,26.864549639637026,26.452959149616227,26.465878855833292,double,-0.41159049002079673
2626.572,10.0,26.87500254959253,26.46765462545656,26.4812345549273,double,-0.4073479241359701
2627.054,10.0,26.883749484957075,26.482448794659113,26.496688807570084,double,-0.4013006902979621
2627.536,10.0,26.89252101130757,26.497340907664146,26.512240706019817,double,-0.39518010364342215
2628.018,10.0,26.90348380360102,26.51233021041387,26.527889338318555,double,-0.39115359318714904
2628.5,10.0,26.913571931873854,26.5274159443917,26.543633788365913,double,-0.3861559874821563
2628.982,10.0,26.92359003443629,26.542597346661957,26.559473135992643,double,-0.38099268777433415
2629.464,10.0,26.933902873072153,26.55787364990971,26.575406457034422,double,-0.376029223162444
2629.947,10.0,26.942739964675955,26.573276068654494,26.591466169202732,double,-0.36946389602146024
2630.429,10.0,26.95172638881894,26.588740047465098,26.607584839105158,double,-0.36298634135384367
2630.911,10.0,26.961416185381786,26.604296597810507,26.6237946847512,double,-0.3571195875712807
2631.393,10.0,26.97196696273238,26.619944935251993,26.640094766726097,double,-0.35202202748038647
2631.875,10.0,26.981175743366414,26.635684271173552,26.65648414198896,double,-0.34549147219286036
2632.357,10.0,26.990336153698095,26.651513812822913,26.672961863946508,double,-0.33882234087518337
2632.839,10.0,26.999178223626302,26.66743276335258,26.68952698252699,double,-0.33174546027372465
2633.321,10.0,27.010421606429414,26.68344032186133,26.7061785442537,double,-0.3269812845680842
2633.803,10.0,27.02196452173935,26.69953568343556,26.72291559231888,double,-0.3224288383037899
2634.286,10.0,27.033496945923808,26.71575170241025,26.739772153386188,double,-0.3177452435135564
2634.768,10.0,27.04385145499448,26.732020417485902,26.75667746311239,double,-0.3118310375085809
2635.25,10.0,27.055522244787188,26.748374495531515,26.77366536749495,double,-0.30714774925567623
2635.732,10.0,27.06654529843366,26.764813115994734,26.790734897131195,double,-0.3017321824389241
2636.214,10.0,27.077929719230504,26.78133545452099,26.80788507965507,double,-0.29659426470951544
2636.696,10.0,27.089922959973755,26.797940682996124,26.82511493981039,double,-0.29198227697763146
2637.178,10.0,27.100637907628723,26.814627969588923,26.84242349952409,double,-0.28600993803979957
2637.66,10.0,27.111530717585243,26.83139647879416,26.859809777979272,double,-0.2801342387910799
2638.143,10.0,27.122181621925414,26.84828041065856,26.877309101089512,double,-0.27390121126685263
2638.625,10.0,27.13306073083228,26.86520900823521,26.894848020095708,double,-0.2678517225970678
2639.107,10.0,27.142744155207847,26.88221629853501,26.912461697605362,double,-0.2605278566728375
2639.589,10.0,27.152533826505255,26.89930143178047,26.93014914254975,double,-0.25323239472478387
2640.071,10.0,27.162839583818432,26.916463554736737,26.947909361480203,double,-0.2463760290816963
2640.553,10.0,27.17265185021847,26.933701810755068,26.965741358640116,double,-0.23895003946340365
2641.035,10.0,27.183115266434466,26.95101533981699,26.983644136037277,double,-0.23209992661747392
2641.517,10.0,27.19324051151891,26.968403278578144,27.00161669351567,double,-0.22483723294076108
2642.0,10.0,27.203617102601918,26.98590106339833,27.01969552978174,double,-0.21771603920358595
2642.481,10.0,27.214247822447206,27.003398915457478,27.03776713770445,double,-0.21084890698973013
2642.964,10.0,27.22266418505111,27.02104147156334,27.0559807919216,double,-0.20162271348777017
2643.446,10.0,27.23238254779557,27.038718496944742,27.07422256278047,double,-0.19366405085082805
2643.928,10.0,27.242342345985477,27.056465565141174,27.092529080893748,double,-0.18587678084430181
2644.41,10.0,27.251629190213407,27.07428179378013,27.110899334620463,double,-0.17734739643327502
2644.892,10.0,27.2609315814471,27.092166297475494,27.1293323106543,double,-0.16876528397160584
2645.374,10.0,27.272266159234544,27.110118187872846,27.14782699409417,double,-0.162147971361698
2645.856,10.0,27.281257163798195,27.128136573694466,27.16638236851432,double,-0.15312059010372803
2646.338,10.0,27.28966517273944,27.14622056078489,27.184997416033884,double,-0.14344461195455183
2646.821,10.0,27.299917036248388,27.16440697167898,27.203709919768727,double,-0.13551006456941073
2647.303,10.0,27.311020676541652,27.182619598993806,27.22244137288301,double,-0.12840107754784613
2647.785,10.0,27.32022390319045,27.20089512642393,27.241229435299385,double,-0.11932877676651965
2648.267,10.0,27.330745821953716,27.21923264875281,27.260073084009118,double,-0.11151317320090559
2648.749,10.0,27.341191607533656,27.237631258114803,27.278971294894305,double,-0.10356034941885195
2649.231,10.0,27.352347833971113,27.25609004404085,27.297923042796246,double,-0.09625778993026524
2649.713,10.0,27.36478371663569,27.274608093505005,27.316927301583384,double,-0.09017562313068384
2650.195,10.0,27.37568786384471,27.293184490970386,27.335983044219187,double,-0.0825033728743263
2650.677,10.0,27.386751647042196,27.311818318435577,27.355089242829333,double,-0.07493332860661894
2651.16,10.0,27.398960864449418,27.330547490215864,27.37428466139722,double,-0.06841337423355576
2651.642,10.0,27.410501285203793,27.34929352841541,27.393488784658622,double,-0.06120775678838397
2652.124,10.0,27.422908788201063,27.368094226366846,27.41274027377829,double,-0.054814561834215514
2652.606,10.0,27.435009644221893,27.386948656671372,27.432038098198763,double,-0.04806098755051891
2653.088,10.0,27.446899055852995,27.405855889699005,27.451381226857528,double,-0.04104316615399228
2653.57,10.0,27.458688218609602,27.424814993635128,27.470768628252806,double,-0.033873224974473315
2654.052,10.0,27.471651045365586,27.443825034527762,27.490199270508743,double,-0.027826010837822546
2654.534,10.0,27.48273955651333,27.462885076334704,27.50967212144027,double,-0.01985448017862712
2655.017,10.0,27.494455939198133,27.482033876764312,27.529226676237478,double,-0.012422062433820047
2655.499,10.0,27.50557865244922,27.501191203007835,27.548780929262545,double,-0.00438744944138425
2655.981,10.0,27.51780237076249,27.520395708011293,27.568374291053665,double,0.0025933372488018414
2656.463,10.0,27.52917854351808,27.539646447838916,27.58800572883093,double,0.010467904320837773
2656.945,10.0,27.54098335093137,27.55894247670088,27.607674209824413,double,0.017959125769512196
2657.427,10.0,27.552211230557212,27.57828284700114,27.627378701337246,double,0.02607161644392897
2657.909,10.0,27.56480057636973,27.59766660938437,27.647118170807843,double,0.032866033014639084
2658.391,10.0,27.578041629541943,27.61709281278447,27.666891585871888,double,0.039051183242527765
2658.874,10.0,27.589798330643166,27.636600936338386,27.686739039889762,double,0.04680260569521755
2659.356,10.0,27.601796053255157,27.65610924506856,27.70657731521765,double,0.05431319181340433
2659.838,10.0,27.613762353107518,27.675657129841074,27.726446438705636,double,0.06189477673355648
2660.32,10.0,27.62376142957531,27.69524363321879,27.746345379392558,double,0.07148220364348035
2660.802,10.0,27.635123346011753,27.714867796292253,27.766273106819217,double,0.07974445028050003
2661.284,10.0,27.64719465049047,27.73452865872763,27.78622859108793,double,0.08733400823716098
2661.766,10.0,27.65855944372335,27.754225258814856,27.80621080292208,double,0.09566581509150573
2662.248,10.0,27.668527294565703,27.773956633515674,27.82621871372486,double,0.10542933894996942
2662.73,10.0,27.681994821290353,27.79372181851133,27.846251295637703,double,0.1117269972209789
2663.213,10.0,27.6929524155658,27.81356095647327,27.866349155891747,double,0.1206085409074742
2663.695,10.0,27.703564265010638,27.8333909293539,27.88642804555176,double,0.1298266643432633
2664.177,10.0,27.714900462632237,27.85325181036435,27.906528525629238,double,0.138351347732113
2664.659,10.0,27.72643002418042,27.873142630544322,27.926649571798162,double,0.14671260636390238
2665.141,10.0,27.73734616174034,27.893062419894243,27.94679016075718,double,0.155716258153904
2665.623,10.0,27.7493164115927,27.913010207423632,27.966949270285923,double,0.16369379583093258
2666.105,10.0,27.76079161189202,27.93298502119922,27.987125879300322,double,0.1721934093071975
2666.587,10.0,27.773162234214805,27.95298588839344,28.00731896790807,double,0.17982365417863466
2667.07,10.0,27.7845282361877,27.973053408334703,28.027569459280055,double,0.1885251721470027
2667.552,10.0,27.796102336331295,27.99310350954471,28.047792481346246,double,0.19700117321341248
2668.034,10.0,27.80599826061181,28.01317673878344,28.068028928916988,double,0.20717847817163237
2668.516,10.0,27.817014733997386,28.033272120127762,28.08827778741233,double,0.21625738613037515
2668.998,10.0,27.826102566776235,28.05338867700207,28.108538043713327,double,0.22728611022583278
2669.48,10.0,27.837030513814355,28.0735254322266,28.128808686214747,double,0.23649491841224446
2669.962,10.0,27.84744247793105,28.09368140806598,28.149088704877013,double,0.2462389301349288
2670.444,10.0,27.859303618577226,28.113855626277427,28.16937709127792,double,0.2545520077002039
2670.927,10.0,27.869670785734673,28.134089016467033,28.189714952977994,double,0.2644182307323606
2671.408,10.0,27.880169955358497,28.154254874599772,28.20997494200128,double,0.2740849192412742
2671.891,10.0,27.893204437905766,28.174519917934116,28.230324534545858,double,0.28131548002834905
2672.373,10.0,27.90543178444334,28.19475734345668,28.250636349799773,double,0.289325559013337
2672.855,10.0,27.917918049035308,28.215008112188638,28.27095151464829,double,0.2970900631533324
2673.337,10.0,27.92959303077866,28.235271243859305,28.29126903143806,double,0.3056782130806457
2673.819,10.0,27.94195116233898,28.255545758029676,28.31158790448226,double,0.31359459569069714
