wavenumber_cm-1,angle_deg,third_beam_ratio_percent
2827.132,10.0,8.235216209446605e-08
2827.614,10.0,8.213314266237938e-08
2828.096,10.0,8.191468604357659e-08
2828.579,10.0,8.169633932420368e-08
2829.061,10.0,8.147900520110826e-08
2829.543,10.0,8.126222960460083e-08
2830.025,10.0,8.104601111414347e-08
2830.507,10.0,8.083034831285132e-08
2830.989,10.0,8.061523978747088e-08
2831.471,10.0,8.040068412839485e-08
2831.953,10.0,8.018667992965977e-08
2832.436,10.0,7.99727835088187e-08
2832.918,10.0,7.975987916416392e-08
2833.4,10.0,7.954752208071823e-08
2833.882,10.0,7.93357108669521e-08
2834.364,10.0,7.912444413489113e-08
2834.846,10.0,7.891372050016716e-08
2835.328,10.0,7.870353858193632e-08
2835.81,10.0,7.84938970029424e-08
2836.292,10.0,7.828479438945614e-08
2836.775,10.0,7.807579722165756e-08
2837.257,10.0,7.78677695432208e-08
2837.739,10.0,7.766027672747187e-08
2838.221,10.0,7.745331741475622e-08
2838.703,10.0,7.724689024893907e-08
2839.185,10.0,7.704099387737967e-08
2839.667,10.0,7.683562695090678e-08
2840.149,10.0,7.663078812381302e-08
2840.632,10.0,7.642605271652993e-08
2841.114,10.0,7.622226715361939e-08
2841.596,10.0,7.601900567095227e-08
2842.078,10.0,7.581626693661683e-08
2842.56,10.0,7.561404962213855e-08
2843.042,10.0,7.541235240243775e-08
2843.524,10.0,7.521117395586358e-08
2844.006,10.0,7.501051296415876e-08
2844.489,10.0,7.480995340976145e-08
2844.97,10.0,7.461073808918989e-08
2845.453,10.0,7.441120901442196e-08
2845.935,10.0,7.421260578847192e-08
2846.417,10.0,7.401451347401235e-08
2846.899,10.0,7.381693077296638e-08
2847.381,10.0,7.361985639061656e-08
2847.863,10.0,7.342328903555519e-08
2848.345,10.0,7.322722741970713e-08
2848.827,10.0,7.30316702582822e-08
2849.31,10.0,7.28362121156425e-08
2849.792,10.0,7.264166106187851e-08
2850.274,10.0,7.244761062533583e-08
2850.756,10.0,7.22540595343816e-08
2851.238,10.0,7.206100652066421e-08
2851.72,10.0,7.186845031906722e-08
2852.202,10.0,7.167638966774092e-08
2852.684,10.0,7.14848233080723e-08
2853.167,10.0,7.129335407862609e-08
2853.649,10.0,7.110277355831909e-08
2854.131,10.0,7.091268357057329e-08
2854.613,10.0,7.072308286964641e-08
2855.095,10.0,7.053397021299526e-08
2855.577,10.0,7.034534436126153e-08
2856.059,10.0,7.015720407827618e-08
2856.541,10.0,6.996954813102227e-08
2857.023,10.0,6.978237528966906e-08
2857.506,10.0,6.959529750193075e-08
2857.988,10.0,6.94090881913862e-08
2858.47,10.0,6.922335831356397e-08
2858.952,10.0,6.903810665121281e-08
2859.434,10.0,6.885333199017067e-08
2859.916,10.0,6.866903311941051e-08
2860.398,10.0,6.848520883100069e-08
2860.88,10.0,6.830185792010981e-08
2861.363,10.0,6.811860025853103e-08
2861.845,10.0,6.79361934764084e-08
2862.327,10.0,6.775425647333279e-08
2862.809,10.0,6.757278805678305e-08
2863.291,10.0,6.739178703728548e-08
2863.773,10.0,6.721125222842939e-08
2864.255,10.0,6.703118244683754e-08
2864.737,10.0,6.685157651215837e-08
2865.219,10.0,6.667243324707312e-08
2865.702,10.0,6.649338124713065e-08
2866.184,10.0,6.63151607551472e-08
2866.666,10.0,6.613739941644801e-08
2867.148,10.0,6.59600960657208e-08
2867.63,10.0,6.578324954066205e-08
2868.112,10.0,6.560685868192999e-08
2868.594,10.0,6.543092233315698e-08
2869.076,10.0,6.525543934093857e-08
2869.559,10.0,6.508004588967332e-08
2870.041,10.0,6.490546709674912e-08
2870.523,10.0,6.473133821547532e-08
2871.005,10.0,6.455765810420183e-08
2871.487,10.0,6.438442562422695e-08
2871.969,10.0,6.421163963974969e-08
2872.451,10.0,6.403929901787101e-08
2872.933,10.0,6.386740262860438e-08
2873.416,10.0,6.369559409245996e-08
2873.897,10.0,6.352493804236492e-08
2874.38,10.0,6.335401417675241e-08
2874.862,10.0,6.318388438686658e-08
2875.344,10.0,6.301419322053226e-08
2875.826,10.0,6.284493956499863e-08
2876.308,10.0,6.267612231035419e-08
2876.79,10.0,6.250774034953646e-08
2877.272,10.0,6.233979257831204e-08
2877.754,10.0,6.21722778952666e-08
2878.237,10.0,6.200484900549712e-08
2878.719,10.0,6.183819809866329e-08
2879.201,10.0,6.16719769903704e-08
2879.683,10.0,6.150618459043742e-08
2880.165,10.0,6.134081981147221e-08
2880.647,10.0,6.117588156885066e-08
2881.129,10.0,6.10113687807312e-08
2881.611,10.0,6.084728036802349e-08
2882.094,10.0,6.068327613951283e-08
2882.576,10.0,6.05200341263022e-08
2883.058,10.0,6.03572132655595e-08
2883.54,10.0,6.019481248920771e-08
2884.022,10.0,6.003283073188166e-08
2884.504,10.0,5.987126693095245e-08
2884.986,10.0,5.971012002648473e-08
2885.468,10.0,5.9549388961283184e-08
2885.95,10.0,5.9389072680810566e-08
2886.433,10.0,5.922883881459033e-08
2886.915,10.0,5.906934980592994e-08
2887.397,10.0,5.8910272432432736e-08
2887.879,10.0,5.875160565032566e-08
2888.361,10.0,5.85933484184882e-08
2888.843,10.0,5.8435499698473384e-08
2889.325,10.0,5.8278058454474674e-08
2889.807,10.0,5.812102365332754e-08
2890.29,10.0,5.796406972800174e-08
2890.772,10.0,5.780784556154794e-08
2891.254,10.0,5.7652024752155496e-08
2891.736,10.0,5.749660627717516e-08
2892.218,10.0,5.734158911656416e-08
2892.7,10.0,5.7186972252902835e-08
2893.182,10.0,5.7032754671356686e-08
2893.664,10.0,5.687893535966673e-08
2894.146,10.0,5.672551330818162e-08
2894.629,10.0,5.6572170440102914e-08
2895.111,10.0,5.641954070929609e-08
2895.593,10.0,5.626730522305404e-08
2896.075,10.0,5.611546298198037e-08
2896.557,10.0,5.5964012989226606e-08
2897.039,10.0,5.581295425049013e-08
2897.521,10.0,5.566228577400101e-08
2898.003,10.0,5.551200657052216e-08
2898.486,10.0,5.536180507927452e-08
2898.968,10.0,5.521230226669635e-08
2899.45,10.0,5.506318577248651e-08
2899.932,10.0,5.4914454617463524e-08
2900.414,10.0,5.4766107824935856e-08
2900.896,10.0,5.461814442070728e-08
2901.378,10.0,5.4470563433071285e-08
2901.86,10.0,5.43233638927805e-08
2902.343,10.0,5.417624062404886e-08
2902.824,10.0,5.403010528963333e-08
2903.307,10.0,5.3883741662372394e-08
2903.789,10.0,5.373805905079524e-08
2904.271,10.0,5.3592753075322934e-08
2904.753,10.0,5.3447822781441594e-08
2905.235,10.0,5.330326721707784e-08
2905.717,10.0,5.315908543257206e-08
2906.199,10.0,5.30152764807027e-08
2906.681,10.0,5.287183941664472e-08
2907.164,10.0,5.272847686526048e-08
2907.646,10.0,5.258578151865753e-08
2908.128,10.0,5.2443455237882266e-08
2908.61,10.0,5.2301497087704825e-08
2909.092,10.0,5.215990613527802e-08
2909.574,10.0,5.2018681450136746e-08
2910.056,10.0,5.187782210418096e-08
2910.538,10.0,5.173732717166151e-08
2911.021,10.0,5.159690537727891e-08
2911.503,10.0,5.145713725511734e-08
2911.985,10.0,5.1317730781392854e-08
2912.467,10.0,5.117868503976624e-08
2912.949,10.0,5.103999911622574e-08
2913.431,10.0,5.090167209908425e-08
2913.913,10.0,5.076370307897626e-08
2914.395,10.0,5.062609114884073e-08
2914.877,10.0,5.0488835403948656e-08
2915.36,10.0,5.035165128468538e-08
2915.842,10.0,5.021510593953628e-08
2916.324,10.0,5.0078914077316116e-08
2916.806,10.0,4.994307480245875e-08
2917.288,10.0,4.9807587221681965e-08
2917.77,10.0,4.96724504439553e-08
2918.252,10.0,4.953766358053475e-08
2918.734,10.0,4.940322574492626e-08
2919.217,10.0,4.9268858219796146e-08
2919.699,10.0,4.913511650889918e-08
2920.181,10.0,4.9001721178019774e-08
2920.663,10.0,4.886867134965116e-08
2921.145,10.0,4.87359661485238e-08
2921.627,10.0,4.860360470158882e-08
2922.109,10.0,4.847158613801153e-08
2922.591,10.0,4.833990958918175e-08
2923.073,10.0,4.82085741886915e-08
2923.556,10.0,4.807730765135704e-08
2924.038,10.0,4.794665266042142e-08
2924.52,10.0,4.781633623000502e-08
2925.002,10.0,4.768635750248345e-08
2925.484,10.0,4.7556715622401575e-08
2925.966,10.0,4.7427409736485704e-08
2926.448,10.0,4.729843899362171e-08
2926.93,10.0,4.7169802544866e-08
2927.413,10.0,4.7041233700662453e-08
2927.895,10.0,4.69132639910749e-08
2928.377,10.0,4.67856260399298e-08
2928.859,10.0,4.6658319006870674e-08
2929.341,10.0,4.653134205369065e-08
2929.823,10.0,4.64046943442937e-08
2930.305,10.0,4.6278375044726625e-08
2930.787,10.0,4.615238332313499e-08
2931.27,10.0,4.602645797315831e-08
2931.751,10.0,4.590137929707007e-08
2932.234,10.0,4.5776106311745017e-08
2932.716,10.0,4.565141729768456e-08
2933.198,10.0,4.552705173224832e-08
2933.68,10.0,4.540300879618412e-08
2934.162,10.0,4.527928767232219e-08
2934.644,10.0,4.5155887545568466e-08
2935.126,10.0,4.5032807602884156e-08
2935.608,10.0,4.4910047033315164e-08
2936.091,10.0,4.4787351329484605e-08
2936.573,10.0,4.466522773988147e-08
2937.055,10.0,4.4543421101154934e-08
2937.537,10.0,4.442193061054563e-08
2938.019,10.0,4.4300755467325136e-08
2938.501,10.0,4.4179894872808526e-08
2938.983,10.0,4.405934803032532e-08
2939.465,10.0,4.393911414522402e-08
2939.948,10.0,4.381894394858228e-08
2940.43,10.0,4.3699334247559607e-08
2940.912,10.0,4.358003513042753e-08
2941.394,10.0,4.34610458105757e-08
2941.876,10.0,4.33423655033868e-08
2942.358,10.0,4.322399342623142e-08
2942.84,10.0,4.310592879847502e-08
2943.322,10.0,4.298817084144679e-08
2943.804,10.0,4.287071877846685e-08
2944.287,10.0,4.275332910799208e-08
2944.769,10.0,4.263648714153515e-08
2945.251,10.0,4.2519948749248575e-08
2945.733,10.0,4.2403713162303297e-08
2946.215,10.0,4.2287779613808474e-08
2946.697,10.0,4.217214733881574e-08
2947.179,10.0,4.205681557431843e-08
2947.661,10.0,4.194178355924367e-08
2948.144,10.0,4.182681280939976e-08
2948.626,10.0,4.171237863561346e-08
2949.108,10.0,4.159824193801734e-08
2949.59,10.0,4.148440196321745e-08
2950.072,10.0,4.137085795974887e-08
2950.554,10.0,4.125760917803211e-08
2951.036,10.0,4.114465487039522e-08
2951.518,10.0,4.1031994291054356e-08
2952.0,10.0,4.0919626696122585e-08
2952.483,10.0,4.0807319125389836e-08
2952.965,10.0,4.069553587914392e-08
2953.447,10.0,4.0584043395385654e-08
2953.929,10.0,4.047284093773886e-08
2954.411,10.0,4.0361927771688123e-08
2954.893,10.0,4.025130316457935e-08
2955.375,10.0,4.014096638561072e-08
2955.857,10.0,4.0030916705828845e-08
2956.34,10.0,3.992092597061054e-08
2956.822,10.0,3.981144890161564e-08
2957.304,10.0,3.9702256754516186e-08
2957.786,10.0,3.9593348807719343e-08
2958.268,10.0,3.9484724341457553e-08
2958.75,10.0,3.937638263778685e-08
2959.232,10.0,3.926832298058453e-08
2959.714,10.0,3.9160544655526986e-08
2960.197,10.0,3.905282421703756e-08
2960.678,10.0,3.894582915363241e-08
2961.161,10.0,3.8838668982617016e-08
2961.643,10.0,3.873200945613905e-08
2962.125,10.0,3.862562771579641e-08
2962.607,10.0,3.8519523058054196e-08
2963.089,10.0,3.8413694781149994e-08
2963.571,10.0,3.8308142185110925e-08
2964.053,10.0,3.820286457172342e-08
2964.535,10.0,3.809786124454558e-08
2965.018,10.0,3.799291451120126e-08
2965.5,10.0,3.788845823961028e-08
2965.982,10.0,3.778427417401575e-08
2966.464,10.0,3.768036162500417e-08
2966.946,10.0,3.757671990488504e-08
2967.428,10.0,3.74733483277234e-08
2967.91,10.0,3.7370246209316455e-08
2968.392,10.0,3.726741286719289e-08
2968.875,10.0,3.7164635107843045e-08
2969.357,10.0,3.7062337831851506e-08
2969.839,10.0,3.6960307293646004e-08
2970.321,10.0,3.685854281763564e-08
2970.803,10.0,3.675704372992257e-08
2971.285,10.0,3.6655809358331805e-08
2971.767,10.0,3.655483903237585e-08
2972.249,10.0,3.6454132083256734e-08
2972.731,10.0,3.635368784387809e-08
2973.214,10.0,3.625329807388043e-08
2973.696,10.0,3.6153377801015464e-08
2974.178,10.0,3.605371824530631e-08
2974.66,10.0,3.595431874638288e-08
2975.142,10.0,3.585517864552685e-08
2975.624,10.0,3.5756297285695675e-08
2976.106,10.0,3.5657674011494154e-08
2976.588,10.0,3.555930816919433e-08
2977.071,10.0,3.546099582741133e-08
2977.553,10.0,3.536314342503187e-08
2978.035,10.0,3.52655465019061e-08
2978.517,10.0,3.516820441088135e-08
2978.999,10.0,3.5071116506443025e-08
2979.481,10.0,3.497428214471302e-08
2979.963,10.0,3.487770068342326e-08
2980.445,10.0,3.4781371481943034e-08
2980.927,10.0,3.468529390125669e-08
2981.41,10.0,3.4589268754041884e-08
2981.892,10.0,3.449369302306061e-08
2982.374,10.0,3.439836700416379e-08
2982.856,10.0,3.430329006476379e-08
2983.338,10.0,3.4208461573873864e-08
2983.82,10.0,3.411388090209476e-08
2984.302,10.0,3.401954742161899e-08
2984.784,10.0,3.3925460506225835e-08
2985.267,10.0,3.383142509567119e-08
2985.749,10.0,3.373782994639752e-08
2986.231,10.0,3.36444794917114e-08
2986.713,10.0,3.3551373111699105e-08
2987.195,10.0,3.34585101879927e-08
2987.677,10.0,3.3365890103801334e-08
2988.159,10.0,3.3273512243880725e-08
2988.641,10.0,3.31813759945442e-08
2989.124,10.0,3.308929033969394e-08
2989.605,10.0,3.299782588060174e-08
2990.088,10.0,3.290622138732291e-08
2990.57,10.0,3.2815045969915085e-08
2991.052,10.0,3.2724109116536163e-08
2991.534,10.0,3.263341022273213e-08
2992.016,10.0,3.2542948685573895e-08
2992.498,10.0,3.245272390364799e-08
2992.98,10.0,3.236273527706651e-08
2993.462,10.0,3.227298220744664e-08
2993.945,10.0,3.2183278619523875e-08
2994.427,10.0,3.2093995360336985e-08
2994.909,10.0,3.2004945870777736e-08
2995.391,10.0,3.191612955848436e-08
2995.873,10.0,3.1827545832588385e-08
2996.355,10.0,3.1739194103704374e-08
2996.837,10.0,3.165107378393979e-08
2997.319,10.0,3.156318428688505e-08
2997.802,10.0,3.1475343400846394e-08
2998.284,10.0,3.1387914271731394e-08
2998.766,10.0,3.130071421373385e-08
2999.248,10.0,3.1213742646332806e-08
2999.73,10.0,3.112699899047767e-08
3000.212,10.0,3.104048266856347e-08
3000.694,10.0,3.095419310445777e-08
3001.176,10.0,3.086812972346439e-08
3001.658,10.0,3.078229195234591e-08
3002.141,10.0,3.06965018330577e-08
3002.623,10.0,3.061111403285158e-08
3003.105,10.0,3.052595013026707e-08
3003.587,10.0,3.044100955782659e-08
3004.069,10.0,3.0356291749476345e-08
3004.551,10.0,3.027179614058861e-08
3005.033,10.0,3.0187522167966745e-08
3005.515,10.0,3.01034692698149e-08
3005.998,10.0,3.0019463188498584e-08
3006.48,10.0,2.9935851215359715e-08
3006.962,10.0,2.9852458638659754e-08
3007.444,10.0,2.9769284902260688e-08
3007.926,10.0,2.9686329451415106e-08
3008.408,10.0,2.9603591732778427e-08
3008.89,10.0,2.9521071194401393e-08
3009.372,10.0,2.943876728571903e-08
3009.854,10.0,2.9356679457555538e-08
3010.337,10.0,2.927463752624833e-08
3010.819,10.0,2.9192980662588667e-08
3011.301,10.0,2.9111538239069555e-08
3011.783,10.0,2.9030309712038853e-08
3012.265,10.0,2.894929453919409e-08
3012.747,10.0,2.8868492179611343e-08
3013.229,10.0,2.8787902093718367e-08
3013.711,10.0,2.870752374330995e-08
3014.194,10.0,2.862719048880783e-08
3014.676,10.0,2.854723443666034e-08
3015.158,10.0,2.8467488512381363e-08
3015.64,10.0,2.838795218315521e-08
3016.122,10.0,2.830862491752179e-08
3016.604,10.0,2.8229506185347644e-08
3017.086,10.0,2.8150595457841e-08
3017.568,10.0,2.807189220753369e-08
3018.051,10.0,2.7993233267658665e-08
3018.532,10.0,2.7915106035298943e-08
3019.015,10.0,2.7836860278797108e-08
3019.497,10.0,2.7758982114702037e-08
3019.979,10.0,2.768130880924433e-08
3020.461,10.0,2.7603839842880797e-08
3020.943,10.0,2.7526574697369404e-08
3021.425,10.0,2.7449512855762056e-08
3021.907,10.0,2.7372653802428214e-08
3022.389,10.0,2.729599702303103e-08
3022.872,10.0,2.7219383593519096e-08
3023.354,10.0,2.714313024112966e-08
3023.836,10.0,2.7067077626341932e-08
3024.318,10.0,2.6991225239974194e-08
3024.8,10.0,2.6915572574119044e-08
3025.282,10.0,2.684011912215367e-08
3025.764,10.0,2.676486437872854e-08
3026.246,10.0,2.6689807839760383e-08
3026.729,10.0,2.6614793898807208e-08
3027.211,10.0,2.654013267018771e-08
3027.693,10.0,2.6465668140344297e-08
3028.175,10.0,2.6391399810242385e-08
3028.657,10.0,2.631732718211279e-08
3029.139,10.0,2.6243449759436763e-08
3029.621,10.0,2.6169767046937603e-08
3030.103,10.0,2.609627855058941e-08
3030.585,10.0,2.6022983777603935e-08
3031.068,10.0,2.5949730774011495e-08
3031.55,10.0,2.5876822373718537e-08
3032.032,10.0,2.580410622483843e-08
3032.514,10.0,2.573158183952285e-08
3032.996,10.0,2.5659248731147592e-08
3033.478,10.0,2.558710641431924e-08
3033.96,10.0,2.5515154404854283e-08
3034.442,10.0,2.5443392219793546e-08
3034.925,10.0,2.537167108250136e-08
3035.407,10.0,2.5300287493542226e-08
3035.889,10.0,2.5229092286376503e-08
3036.371,10.0,2.5158084982879333e-08
3036.853,10.0,2.508726510613185e-08
3037.335,10.0,2.5016632180406553e-08
3037.817,10.0,2.494618573117204e-08
3038.299,10.0,2.4875925285097678e-08
3038.781,10.0,2.4805850370029287e-08
3039.264,10.0,2.4735815707355402e-08
3039.746,10.0,2.4666110825083444e-08
3040.228,10.0,2.45965900635122e-08
3040.71,10.0,2.452725295522382e-08
3041.192,10.0,2.4458099033967234e-08
3041.674,10.0,2.438912783467115e-08
3042.156,10.0,2.4320338893429214e-08
3042.638,10.0,2.425173174750268e-08
3043.121,10.0,2.4183164161216772e-08
3043.603,10.0,2.411491959711768e-08
3044.085,10.0,2.4046855446116306e-08
3044.567,10.0,2.397897125010257e-08
3045.049,10.0,2.3911266552127313e-08
3045.531,10.0,2.384374089637087e-08
3046.013,10.0,2.3776393828174775e-08
3046.495,10.0,2.3709224894010214e-08
3046.978,10.0,2.3642094839876734e-08
3047.459,10.0,2.3575419619371424e-08
3047.942,10.0,2.3508644309438686e-08
3048.424,10.0,2.3442183764255628e-08
3048.906,10.0,2.337589910157811e-08
3049.388,10.0,2.3309789874666484e-08
3049.87,10.0,2.3243855637915984e-08
3050.352,10.0,2.3178095946828898e-08
3050.834,10.0,2.3112510358029146e-08
3051.316,10.0,2.3047098429246806e-08
3051.799,10.0,2.2981724549066048e-08
3052.281,10.0,2.2916658975973457e-08
3052.763,10.0,2.2851765741843757e-08
3053.245,10.0,2.2787044408838923e-08
3053.727,10.0,2.272249454021506e-08
3054.209,10.0,2.2658115700328545e-08
3054.691,10.0,2.2593907454624183e-08
3055.173,10.0,2.252986936964531e-08
3055.656,10.0,2.2465868682182642e-08
3056.138,10.0,2.2402169973399435e-08
3056.62,10.0,2.2338640130577593e-08
3057.102,10.0,2.2275278724589185e-08
3057.584,10.0,2.221208532738446e-08
3058.066,10.0,2.2149059511989698e-08
3058.548,10.0,2.208620085250157e-08
3059.03,10.0,2.2023508924081464e-08
3059.512,10.0,2.1960983302960106e-08
3059.995,10.0,2.1898494361526285e-08
3060.477,10.0,2.183630043078913e-08
3060.959,10.0,2.177427154153462e-08
3061.441,10.0,2.1712407274230967e-08
3061.923,10.0,2.165070721039806e-08
3062.405,10.0,2.1589170932608938e-08
3062.887,10.0,2.1527798024473794e-08
3063.369,10.0,2.1466588070655105e-08
3063.852,10.0,2.1405414171145252e-08
3064.334,10.0,2.1344529220040895e-08
3064.816,10.0,2.1283805982622012e-08
3065.298,10.0,2.1223244047698846e-08
3065.78,10.0,2.116284300511445e-08
3066.262,10.0,2.1102602445745403e-08
3066.744,10.0,2.104252196148597e-08
3067.226,10.0,2.0982601145260544e-08
3067.708,10.0,2.092283959101128e-08
3068.191,10.0,2.086311340149543e-08
3068.673,10.0,2.0803669485411768e-08
3069.155,10.0,2.0744383618392864e-08
3069.637,10.0,2.0685255398436683e-08
3070.119,10.0,2.062628442455403e-08
3070.601,10.0,2.056747029675996e-08
3071.083,10.0,2.0508812616064342e-08
3071.565,10.0,2.045031098449101e-08
3072.048,10.0,2.039184411682354e-08
3072.53,10.0,2.0333653715222908e-08
3073.012,10.0,2.0275618173944982e-08
3073.494,10.0,2.0217737098984586e-08
3073.976,10.0,2.016001009732528e-08
3074.458,10.0,2.010243677692766e-08
3074.94,10.0,2.004501674674548e-08
3075.422,10.0,1.9987749616700412e-08
3075.905,10.0,1.9930516660908458e-08
3076.386,10.0,1.9873672501631213e-08
3076.869,10.0,1.981674403415597e-08
3077.351,10.0,1.976008493707118e-08
3077.833,10.0,1.9703576803583174e-08
3078.315,10.0,1.9647219249448233e-08
3078.797,10.0,1.9591011891388916e-08
3079.279,10.0,1.953495434708677e-08
3079.761,10.0,1.9479046235177173e-08
3080.243,10.0,1.942328717525539e-08
3080.726,10.0,1.9367561567905287e-08
3081.208,10.0,1.9312099781825594e-08
3081.69,10.0,1.925678591144438e-08
3082.172,10.0,1.920161958015025e-08
3082.654,10.0,1.914660041228734e-08
3083.136,10.0,1.909172803313202e-08
3083.618,10.0,1.903700206889798e-08
3084.1,10.0,1.898242214673892e-08
3084.583,10.0,1.8927875111778434e-08
3085.065,10.0,1.8873586460028988e-08
3085.547,10.0,1.8819442736641625e-08
3086.029,10.0,1.8765443572492557e-08
3086.511,10.0,1.871158859938149e-08
3086.993,10.0,1.8657877450032216e-08
3087.475,10.0,1.8604309758087994e-08
3087.957,10.0,1.8550885158103747e-08
3088.439,10.0,1.849760328555898e-08
3088.922,10.0,1.844435367663222e-08
3089.404,10.0,1.8391356463270685e-08
3089.886,10.0,1.8338500888490746e-08
3090.368,10.0,1.8285786591405372e-08
3090.85,10.0,1.8233213212035028e-08
3091.332,10.0,1.8180780391298148e-08
3091.814,10.0,1.8128487771010428e-08
3092.296,10.0,1.8076334993890656e-08
3092.779,10.0,1.8024213936905454e-08
3093.261,10.0,1.7972340066122988e-08
3093.743,10.0,1.7920604971276026e-08
3094.225,10.0,1.786900829864539e-08
3094.707,10.0,1.7817549695398065e-08
3095.189,10.0,1.7766228809584183e-08
3095.671,10.0,1.7715045290133336e-08
3096.153,10.0,1.7663998786856257e-08
3096.635,10.0,1.761308895044115e-08
3097.118,10.0,1.7562210234659383e-08
3097.6,10.0,1.7511572969255723e-08
3098.082,10.0,1.7461071327293232e-08
3098.564,10.0,1.7410704962941476e-08
3099.046,10.0,1.736047353123812e-08
3099.528,10.0,1.7310376688088053e-08
3100.01,10.0,1.7260414090250557e-08
3100.492,10.0,1.721058539534949e-08
3100.975,10.0,1.7160787298525538e-08
3101.457,10.0,1.7111225661823276e-08
3101.939,10.0,1.706179690535059e-08
3102.421,10.0,1.7012500690144884e-08
3102.903,10.0,1.6963336678091424e-08
3103.385,10.0,1.6914304531923307e-08
3103.867,10.0,1.6865403915217636e-08
3104.349,10.0,1.6816634492390655e-08
3104.832,10.0,1.6767895154614358e-08
3105.313,10.0,1.6719487890242677e-08
3105.796,10.0,1.6671009810074227e-08
3106.278,10.0,1.6622762092781474e-08
3106.76,10.0,1.6574643903321737e-08
3107.242,10.0,1.652665491112491e-08
3107.724,10.0,1.64787947864436e-08
3108.206,10.0,1.6431063200355208e-08
3108.688,10.0,1.6383459824758773e-08
3109.17,10.0,1.633598433238262e-08
3109.653,10.0,1.6288538296897435e-08
3110.135,10.0,1.624131785601868e-08
3110.617,10.0,1.6194224320753356e-08
3111.099,10.0,1.614725736708532e-08
3111.581,10.0,1.6100416671815406e-08
3112.063,10.0,1.6053701912546542e-08
3112.545,10.0,1.6007112767690152e-08
3113.027,10.0,1.5960648916463957e-08
3113.51,10.0,1.591421402982254e-08
3113.992,10.0,1.586800006499977e-08
3114.474,10.0,1.58219104356011e-08
3114.956,10.0,1.5775944824039514e-08
3115.438,10.0,1.5730102913526994e-08
3115.92,10.0,1.5684384388067827e-08
3116.402,10.0,1.5638788932449825e-08
3116.884,10.0,1.5593316232254076e-08
3117.366,10.0,1.5547965973849344e-08
3117.849,10.0,1.5502644136829718e-08
3118.331,10.0,1.5457538076647658e-08
3118.813,10.0,1.54125535214121e-08
3119.295,10.0,1.536769016061219e-08
3119.777,10.0,1.5322947684519728e-08
3120.259,10.0,1.527832578418372e-08
3120.741,10.0,1.5233824151416013e-08
3121.223,10.0,1.5189442478808806e-08
3121.706,10.0,1.5145088753969003e-08
3122.188,10.0,1.5100946329808997e-08
3122.67,10.0,1.5056922947545194e-08
3123.152,10.0,1.5013018302830884e-08
3123.634,10.0,1.4969232092081906e-08
3124.116,10.0,1.4925564012467492e-08
3124.598,10.0,1.4882013761918343e-08
3125.08,10.0,1.4838581039124515e-08
3125.562,10.0,1.479526554351997e-08
3126.045,10.0,1.4751977473050929e-08
3126.527,10.0,1.4708895774807352e-08
3127.009,10.0,1.4665930405954754e-08
3127.491,10.0,1.4623081068927518e-08
3127.973,10.0,1.458034746690552e-08
3128.455,10.0,1.4537729303808544e-08
3128.937,10.0,1.449522628429904e-08
3129.419,10.0,1.4452838113774946e-08
3129.902,10.0,1.4410476912652799e-08
3130.384,10.0,1.436831779599796e-08
3130.866,10.0,1.4326272648332022e-08
3131.348,10.0,1.4284341177991272e-08
3131.83,10.0,1.4242523094042792e-08
3132.312,10.0,1.4200818106277043e-08
3132.794,10.0,1.4159225925208847e-08
3133.276,10.0,1.4117746262082841e-08
3133.759,10.0,1.4076293120772488e-08
3134.24,10.0,1.4035123338224929e-08
3134.723,10.0,1.399389425879211e-08
3135.205,10.0,1.3952862025008545e-08
3135.687,10.0,1.3911940875573706e-08
3136.169,10.0,1.3871130526030276e-08
3136.651,10.0,1.3830430692634925e-08
3137.133,10.0,1.3789841092354438e-08
3137.615,10.0,1.3749361442864035e-08
3138.097,10.0,1.3708991462541547e-08
3138.58,10.0,1.3668647455784521e-08
3139.062,10.0,1.3628496197824598e-08
3139.544,10.0,1.3588453767807416e-08
3140.026,10.0,1.3548519886918546e-08
3140.508,10.0,1.3508694277039551e-08
3140.99,10.0,1.34689766607486e-08
3141.472,10.0,1.342936676131705e-08
3141.954,10.0,1.3389864302704392e-08
3142.437,10.0,1.3350387387798621e-08
3142.919,10.0,1.3311099206953486e-08
3143.401,10.0,1.3271917642379063e-08
3143.883,10.0,1.3232842420788817e-08
3144.365,10.0,1.3193873269579639e-08
3144.847,10.0,1.315500991682324e-08
3145.329,10.0,1.3116252091282614e-08
3145.811,10.0,1.3077599522388301e-08
3146.293,10.0,1.303905194024946e-08
3146.776,10.0,1.3000529427340171e-08
3147.258,10.0,1.2962191228161204e-08
3147.74,10.0,1.2923957209554285e-08
3148.222,10.0,1.2885827104317638e-08
3148.704,10.0,1.2847800645918241e-08
3149.186,10.0,1.2809877568487773e-08
3149.668,10.0,1.2772057606822798e-08
3150.15,10.0,1.273434049638501e-08
3150.633,10.0,1.2696648041320601e-08
3151.115,10.0,1.2659136054371637e-08
3151.597,10.0,1.262172612844201e-08
3152.079,10.0,1.2584418001628717e-08
3152.561,10.0,1.2547211412675627e-08
3153.043,10.0,1.2510106100991101e-08
3153.525,10.0,1.247310180662243e-08
3154.007,10.0,1.243619827027546e-08
3154.49,10.0,1.2399318982741217e-08
3154.972,10.0,1.2362616394833617e-08
3155.454,10.0,1.2326013790403305e-08
3155.936,10.0,1.2289510912732186e-08
