wavenumber_cm1,reflectance_observed,angle_deg,in_fit_band
1163.348,0.0915486484,15.0,0
1163.83,0.09206016211,15.0,0
1164.312,0.09293207658,15.0,0
1164.794,0.09327749097,15.0,0
1165.276,0.09399148698,15.0,0
1165.758,0.09451090409000001,15.0,0
1166.24,0.09512619314,15.0,0
1166.722,0.09571335389999999,15.0,0
1167.204,0.09638073273,15.0,0
1167.687,0.09717286735,15.0,0
1168.169,0.09770439217,15.0,0
1168.651,0.09833345544,15.0,0
1169.133,0.09896323116,15.0,0
1169.615,0.09945052929999999,15.0,0
1170.097,0.1000442783,15.0,0
1170.579,0.1007314891,15.0,0
1171.061,0.1013512275,15.0,0
1171.543,0.1020499545,15.0,0
1172.026,0.10264258359999999,15.0,0
1172.508,0.1030012184,15.0,0
1172.99,0.1039263572,15.0,0
1173.472,0.1047487273,15.0,0
1173.954,0.105164571,15.0,0
1174.436,0.1058542941,15.0,0
1174.918,0.10633727970000001,15.0,0
1175.4,0.10704311089999999,15.0,0
1175.883,0.10778058630000001,15.0,0
1176.365,0.1083014989,15.0,0
1176.847,0.10923083289999999,15.0,0
1177.329,0.1097725833,15.0,0
1177.811,0.1103021149,15.0,0
1178.293,0.1109648054,15.0,0
1178.775,0.11150226070000001,15.0,0
1179.257,0.11209047200000001,15.0,0
1179.74,0.1127863795,15.0,0
1180.222,0.1134984621,15.0,0
1180.704,0.11402187039999999,15.0,0
1181.186,0.1147625693,15.0,0
1181.668,0.1150617864,15.0,0
1182.15,0.1158181859,15.0,0
1182.632,0.1164411338,15.0,0
1183.114,0.1169934823,15.0,0
1183.596,0.1176026485,15.0,0
1184.079,0.1181089385,15.0,0
1184.561,0.1188437007,15.0,0
1185.043,0.1196147376,15.0,0
1185.525,0.11978810819999999,15.0,0
1186.007,0.1207815557,15.0,0
1186.489,0.1212738191,15.0,0
1186.971,0.12153107569999999,15.0,0
1187.453,0.1221979208,15.0,0
1187.936,0.1227965215,15.0,0
1188.418,0.12332313859999999,15.0,0
1188.9,0.1239297915,15.0,0
1189.382,0.12441184679999999,15.0,0
1189.864,0.12492957799999999,15.0,0
1190.346,0.1254937985,15.0,0
1190.828,0.126013387,15.0,0
1191.31,0.1264281786,15.0,0
1191.792,0.126820255,15.0,0
1192.275,0.1272438723,15.0,0
1192.757,0.12773796129999998,15.0,0
1193.239,0.1282302529,15.0,0
1193.721,0.12877215720000001,15.0,0
1194.203,0.1290353427,15.0,0
1194.685,0.1296808353,15.0,0
1195.167,0.1301213149,15.0,0
1195.649,0.13064284810000001,15.0,0
1196.131,0.1309961237,15.0,0
1196.614,0.1314872907,15.0,0
1197.096,0.13189482959999999,15.0,0
1197.578,0.1323785989,15.0,0
1198.06,0.1329020347,15.0,0
1198.542,0.13321635410000002,15.0,0
1199.024,0.1337861306,15.0,0
1199.506,0.134133859,15.0,0
1199.988,0.1345820193,15.0,0
1200.47,0.1349108216,15.0,0
1200.953,0.1350627755,15.0,0
1201.435,0.13569767900000002,15.0,0
1201.917,0.13590405949999998,15.0,0
1202.399,0.1362843966,15.0,0
1202.881,0.13640123739999999,15.0,0
1203.363,0.1368704705,15.0,0
1203.845,0.1370736745,15.0,0
1204.327,0.1372788854,15.0,0
1204.81,0.1377493461,15.0,0
1205.292,0.1378912811,15.0,0
1205.774,0.1381968888,15.0,0
1206.256,0.13848693069999998,15.0,0
1206.738,0.13881188290000002,15.0,0
1207.22,0.13897816470000002,15.0,0
1207.702,0.1392480464,15.0,0
1208.184,0.139539934,15.0,0
1208.667,0.1400372863,15.0,0
1209.149,0.1400663189,15.0,0
1209.631,0.1404526428,15.0,0
1210.113,0.14065388909999998,15.0,0
1210.595,0.14086658570000002,15.0,0
1211.077,0.1411183043,15.0,0
1211.559,0.1412930647,15.0,0
1212.041,0.1415718143,15.0,0
1212.523,0.1416881944,15.0,0
1213.006,0.1419724214,15.0,0
1213.488,0.1420357147,15.0,0
1213.97,0.1421387593,15.0,0
1214.452,0.14225941179999999,15.0,0
1214.934,0.14252070420000001,15.0,0
1215.416,0.1426861555,15.0,0
1215.898,0.1427283358,15.0,0
1216.38,0.1426985277,15.0,0
1216.863,0.1427830482,15.0,0
1217.345,0.1429876293,15.0,0
1217.827,0.1429981504,15.0,0
1218.309,0.1429561203,15.0,0
1218.791,0.1429190262,15.0,0
1219.273,0.14289381410000002,15.0,0
1219.755,0.1431706823,15.0,0
1220.237,0.1430061721,15.0,0
1220.719,0.1430178304,15.0,0
1221.202,0.1427588148,15.0,0
1221.684,0.1432032457,15.0,0
1222.166,0.1431932463,15.0,0
1222.648,0.1429351055,15.0,0
1223.13,0.1430436716,15.0,0
1223.612,0.1430202015,15.0,0
1224.094,0.1428645019,15.0,0
1224.576,0.1429545114,15.0,0
1225.058,0.1431114052,15.0,0
1225.541,0.14304026150000002,15.0,0
1226.023,0.1430106347,15.0,0
1226.505,0.1429434125,15.0,0
1226.987,0.14282111779999998,15.0,0
1227.469,0.1426751445,15.0,0
1227.951,0.1426974171,15.0,0
1228.433,0.1424594911,15.0,0
1228.915,0.1424351509,15.0,0
1229.397,0.14239463389999998,15.0,0
1229.88,0.1422295561,15.0,0
1230.362,0.14199874899999998,15.0,0
1230.844,0.1418942759,15.0,0
1231.326,0.1417881745,15.0,0
1231.808,0.14181263360000002,15.0,0
1232.29,0.1415315596,15.0,0
1232.772,0.1414462678,15.0,0
1233.254,0.1411595524,15.0,0
1233.737,0.14105398449999998,15.0,0
1234.219,0.1410267861,15.0,0
1234.701,0.14084973809999998,15.0,0
1235.183,0.1406780588,15.0,0
1235.665,0.14054434130000001,15.0,0
1236.147,0.1404448582,15.0,0
1236.629,0.14030341440000002,15.0,0
1237.111,0.1400914745,15.0,0
1237.594,0.1400525329,15.0,0
1238.076,0.1396935371,15.0,0
1238.558,0.13955748610000002,15.0,0
1239.04,0.1394989246,15.0,0
1239.522,0.1394582314,15.0,0
1240.004,0.1391440412,15.0,0
1240.486,0.1388308381,15.0,0
1240.968,0.13853129409999998,15.0,0
1241.45,0.1385940051,15.0,0
1241.933,0.1383411255,15.0,0
1242.415,0.1380047976,15.0,0
1242.897,0.13761219889999998,15.0,0
1243.379,0.13736768330000002,15.0,0
1243.861,0.13696548549999998,15.0,0
1244.343,0.1369349477,15.0,0
1244.825,0.1366811279,15.0,0
1245.307,0.1364642493,15.0,0
1245.79,0.13607432590000001,15.0,0
1246.272,0.1359215597,15.0,0
1246.754,0.1357206389,15.0,0
1247.236,0.13548458659999998,15.0,0
1247.718,0.1352829818,15.0,0
1248.2,0.1352001774,15.0,0
1248.682,0.13464425589999998,15.0,0
1249.164,0.13455361870000002,15.0,0
1249.646,0.1343904812,15.0,0
1250.129,0.1341167147,15.0,0
1250.611,0.1337580911,15.0,0
1251.093,0.13370025589999998,15.0,0
1251.575,0.1333543777,15.0,0
1252.057,0.1331469028,15.0,0
1252.539,0.1328682682,15.0,0
1253.021,0.1326879357,15.0,0
1253.503,0.1324320259,15.0,0
1253.985,0.1322885736,15.0,0
1254.468,0.1320318337,15.0,0
1254.95,0.1318318005,15.0,0
1255.432,0.1315678484,15.0,0
1255.914,0.1313810315,15.0,0
1256.396,0.13094682000000002,15.0,0
1256.878,0.13066962540000002,15.0,0
1257.36,0.1306021011,15.0,0
1257.842,0.1302949787,15.0,0
1258.324,0.1303196748,15.0,0
1258.807,0.1301192532,15.0,0
1259.289,0.1298420185,15.0,0
1259.771,0.1296877347,15.0,0
1260.253,0.12946557930000002,15.0,0
1260.735,0.1291475264,15.0,0
1261.217,0.1288798861,15.0,0
1261.699,0.1288145093,15.0,0
1262.181,0.1284760103,15.0,0
1262.664,0.12852241,15.0,0
1263.146,0.1283131189,15.0,0
1263.628,0.1280885664,15.0,0
1264.11,0.1277780137,15.0,0
1264.592,0.127734391,15.0,0
1265.074,0.1273368859,15.0,0
1265.556,0.1273113661,15.0,0
1266.038,0.1270146759,15.0,0
1266.521,0.12695774370000001,15.0,0
1267.003,0.1268017746,15.0,0
1267.485,0.1265365504,15.0,0
1267.967,0.1262697196,15.0,0
1268.449,0.1263379521,15.0,0
1268.931,0.126095634,15.0,0
1269.413,0.1260906558,15.0,0
1269.895,0.1260482917,15.0,0
1270.377,0.1258052796,15.0,0
1270.86,0.1256044775,15.0,0
1271.342,0.1256468442,15.0,0
1271.824,0.1254064871,15.0,0
1272.306,0.1252570401,15.0,0
1272.788,0.1251495046,15.0,0
1273.27,0.1251209935,15.0,0
1273.752,0.1250336828,15.0,0
1274.234,0.12471671990000001,15.0,0
1274.717,0.12457300460000001,15.0,0
1275.199,0.12459614769999999,15.0,0
1275.681,0.1242434477,15.0,0
1276.163,0.1242697827,15.0,0
1276.645,0.12427145830000001,15.0,0
1277.127,0.1241351956,15.0,0
1277.609,0.1240281906,15.0,0
1278.091,0.1239718122,15.0,0
1278.573,0.1239218572,15.0,0
1279.056,0.1236924884,15.0,0
1279.538,0.1237869161,15.0,0
1280.02,0.12353842820000001,15.0,0
1280.502,0.1234638619,15.0,0
1280.984,0.1235731082,15.0,0
1281.466,0.1236013324,15.0,0
1281.948,0.12349960709999999,15.0,0
1282.43,0.1234544427,15.0,0
1282.912,0.1235850826,15.0,0
1283.395,0.1235372302,15.0,0
1283.877,0.1235171575,15.0,0
1284.359,0.1234419961,15.0,0
1284.841,0.1235193716,15.0,0
1285.323,0.1236339806,15.0,0
1285.805,0.1234999218,15.0,0
1286.287,0.1234985031,15.0,0
1286.769,0.12352150249999999,15.0,0
1287.251,0.12357618320000001,15.0,0
1287.734,0.1236915462,15.0,0
1288.216,0.1235142224,15.0,0
1288.698,0.12360344039999999,15.0,0
1289.18,0.1233996456,15.0,0
1289.662,0.12332404540000001,15.0,0
1290.144,0.1234736028,15.0,0
1290.626,0.12349385460000001,15.0,0
1291.108,0.1232064056,15.0,0
1291.591,0.12352661279999999,15.0,0
1292.073,0.12341146200000001,15.0,0
1292.555,0.1235022659,15.0,0
1293.037,0.1234331763,15.0,0
1293.519,0.1235524739,15.0,0
1294.001,0.12368738459999999,15.0,0
1294.483,0.1238670954,15.0,0
1294.965,0.12373572429999999,15.0,0
1295.448,0.12388210279999999,15.0,0
1295.93,0.123886284,15.0,0
1296.412,0.1238148904,15.0,0
1296.894,0.1238974963,15.0,0
1297.376,0.12404287160000001,15.0,0
1297.858,0.1240937001,15.0,0
1298.34,0.1241643886,15.0,0
1298.822,0.1241192386,15.0,0
1299.304,0.12415664939999999,15.0,0
1299.787,0.12422627800000001,15.0,0
1300.269,0.1242040512,15.0,0
1300.751,0.1244081444,15.0,0
1301.233,0.12446597840000001,15.0,0
1301.715,0.1243611651,15.0,0
1302.197,0.1245598463,15.0,0
1302.679,0.1247913192,15.0,0
1303.161,0.1247907449,15.0,0
1303.644,0.1248639192,15.0,0
1304.126,0.1247030653,15.0,0
1304.608,0.1249074246,15.0,0
1305.09,0.1251214152,15.0,0
1305.572,0.1252201583,15.0,0
1306.054,0.12520991439999998,15.0,0
1306.536,0.125071772,15.0,0
1307.018,0.12516459729999999,15.0,0
1307.5,0.1253075743,15.0,0
1307.983,0.1251541863,15.0,0
1308.465,0.1252676514,15.0,0
1308.947,0.1253252299,15.0,0
1309.429,0.1254983929,15.0,0
1309.911,0.125474622,15.0,0
1310.393,0.1258254111,15.0,0
1310.875,0.1258090947,15.0,0
1311.357,0.126036013,15.0,0
1311.839,0.1260232405,15.0,0
1312.322,0.1263375524,15.0,0
1312.804,0.1264132848,15.0,0
1313.286,0.12647933990000002,15.0,0
1313.768,0.1268850607,15.0,0
1314.25,0.1269597609,15.0,0
1314.732,0.1270647258,15.0,0
1315.214,0.1270786771,15.0,0
1315.696,0.1273561652,15.0,0
1316.178,0.1277187376,15.0,0
1316.661,0.1277637097,15.0,0
1317.143,0.1279223636,15.0,0
1317.625,0.1279487667,15.0,0
1318.107,0.1281352055,15.0,0
1318.589,0.1281962605,15.0,0
1319.071,0.12830842369999998,15.0,0
1319.553,0.1285025004,15.0,0
1320.035,0.1284917925,15.0,0
1320.518,0.1287381615,15.0,0
1321.0,0.1288091423,15.0,0
1321.482,0.1290162617,15.0,0
1321.964,0.1290855131,15.0,0
1322.446,0.1293204804,15.0,0
1322.928,0.1294110094,15.0,0
1323.41,0.1294844895,15.0,0
1323.892,0.129779377,15.0,0
1324.375,0.130068433,15.0,0
1324.857,0.13037486140000001,15.0,0
1325.339,0.1303688146,15.0,0
1325.821,0.1309085916,15.0,0
1326.303,0.1310277885,15.0,0
1326.785,0.13125385339999998,15.0,0
1327.267,0.1316194039,15.0,0
1327.749,0.1317909669,15.0,0
1328.231,0.1322143658,15.0,0
1328.714,0.1322289741,15.0,0
1329.196,0.1323884662,15.0,0
1329.678,0.132709305,15.0,0
1330.16,0.1327615485,15.0,0
1330.642,0.1332649097,15.0,0
1331.124,0.13352744290000002,15.0,0
1331.606,0.133653094,15.0,0
1332.088,0.13391552439999999,15.0,0
1332.571,0.13413817,15.0,0
1333.053,0.13451305189999999,15.0,0
1333.535,0.1348042659,15.0,0
1334.017,0.1348863888,15.0,0
1334.499,0.13518025449999999,15.0,0
1334.981,0.1350731243,15.0,0
1335.463,0.1355428164,15.0,0
1335.945,0.1355206818,15.0,0
1336.427,0.13575038169999998,15.0,0
1336.91,0.136015086,15.0,0
1337.392,0.13615328059999998,15.0,0
1337.874,0.1364164203,15.0,0
1338.356,0.13665165229999998,15.0,0
1338.838,0.1366295029,15.0,0
1339.32,0.13695257760000001,15.0,0
1339.802,0.1374577162,15.0,0
1340.284,0.13744084980000001,15.0,0
1340.766,0.137559921,15.0,0
1341.249,0.1378967254,15.0,0
1341.731,0.1380850684,15.0,0
1342.213,0.1384042456,15.0,0
1342.695,0.1387066108,15.0,0
1343.177,0.13894718790000002,15.0,0
1343.659,0.13932158619999999,15.0,0
1344.141,0.139463969,15.0,0
1344.623,0.1396428686,15.0,0
1345.105,0.1400348047,15.0,0
1345.588,0.1404866994,15.0,0
1346.07,0.140704979,15.0,0
1346.552,0.14096208600000001,15.0,0
1347.034,0.1413811171,15.0,0
1347.516,0.1417964908,15.0,0
1347.998,0.1419404517,15.0,0
1348.48,0.1423102791,15.0,0
1348.962,0.1427457892,15.0,0
1349.445,0.1431483098,15.0,0
1349.927,0.1433227873,15.0,0
1350.409,0.1440002678,15.0,0
1350.891,0.1440349665,15.0,0
1351.373,0.1443900907,15.0,0
1351.855,0.14498019040000001,15.0,0
1352.337,0.1451109784,15.0,0
1352.819,0.145654959,15.0,0
1353.302,0.1457193965,15.0,0
1353.784,0.1459694744,15.0,0
1354.266,0.14630422769999998,15.0,0
1354.748,0.1467069712,15.0,0
1355.23,0.1467176712,15.0,0
1355.712,0.14711933330000002,15.0,0
1356.194,0.1473467869,15.0,0
1356.676,0.1475972344,15.0,0
1357.158,0.14803782769999999,15.0,0
1357.641,0.1482839494,15.0,0
1358.123,0.1486444538,15.0,0
1358.605,0.1488700458,15.0,0
1359.087,0.1492389762,15.0,0
1359.569,0.1494736236,15.0,0
1360.051,0.14975487669999998,15.0,0
1360.533,0.1501584131,15.0,0
1361.015,0.1506446803,15.0,0
1361.498,0.1508009026,15.0,0
1361.98,0.1510135361,15.0,0
1362.462,0.15140118219999998,15.0,0
1362.944,0.1516885763,15.0,0
1363.426,0.15204399929999998,15.0,0
1363.908,0.15241250309999999,15.0,0
1364.39,0.1525737849,15.0,0
1364.872,0.15284045400000001,15.0,0
1365.354,0.153273798,15.0,0
1365.837,0.1533454612,15.0,0
1366.319,0.1536870925,15.0,0
1366.801,0.1537899705,15.0,0
1367.283,0.1541508606,15.0,0
1367.765,0.1543510223,15.0,0
1368.247,0.1545017938,15.0,0
1368.729,0.1549112175,15.0,0
1369.211,0.1549788995,15.0,0
1369.693,0.1552242183,15.0,0
1370.176,0.1556168454,15.0,0
1370.658,0.155801079,15.0,0
1371.14,0.1558440458,15.0,0
1371.622,0.1560200602,15.0,0
1372.104,0.1563394667,15.0,0
1372.586,0.1565631756,15.0,0
1373.068,0.1569597645,15.0,0
1373.55,0.1572004713,15.0,0
1374.032,0.1572960535,15.0,0
1374.515,0.1576274799,15.0,0
1374.997,0.1577265444,15.0,0
1375.479,0.158068779,15.0,0
1375.961,0.1583929039,15.0,0
1376.443,0.1587755747,15.0,0
1376.925,0.1589184742,15.0,0
1377.407,0.15900019,15.0,0
1377.889,0.1591271124,15.0,0
1378.372,0.1593679629,15.0,0
1378.854,0.1597696321,15.0,0
1379.336,0.159750913,15.0,0
1379.818,0.1600864681,15.0,0
1380.3,0.16037817480000002,15.0,0
1380.782,0.160300431,15.0,0
1381.264,0.1606341445,15.0,0
1381.746,0.16068148029999998,15.0,0
1382.229,0.1608739522,15.0,0
1382.711,0.1610117138,15.0,0
1383.193,0.16115055600000003,15.0,0
1383.675,0.16134925979999998,15.0,0
1384.157,0.1614326411,15.0,0
1384.639,0.1614626879,15.0,0
1385.121,0.1617078333,15.0,0
1385.603,0.16184118900000002,15.0,0
1386.085,0.16180239400000002,15.0,0
1386.568,0.16218147340000003,15.0,0
1387.05,0.1619919158,15.0,0
1387.532,0.1623126812,15.0,0
1388.014,0.162197988,15.0,0
1388.496,0.16251825679999998,15.0,0
1388.978,0.16254012929999997,15.0,0
1389.46,0.16271171339999999,15.0,0
1389.942,0.1626896116,15.0,0
1390.425,0.16282786819999998,15.0,0
1390.907,0.16298075520000002,15.0,0
1391.389,0.1628682159,15.0,0
1391.871,0.16306530049999998,15.0,0
1392.353,0.16301962670000003,15.0,0
1392.835,0.1631560528,15.0,0
1393.317,0.16317343980000001,15.0,0
1393.799,0.1632616037,15.0,0
1394.281,0.1633680085,15.0,0
1394.764,0.1634701098,15.0,0
1395.246,0.16349389309999998,15.0,0
1395.728,0.16359243889999997,15.0,0
1396.21,0.1635439852,15.0,0
1396.692,0.1637738453,15.0,0
1397.174,0.16367456019999999,15.0,0
1397.656,0.16366206170000003,15.0,0
1398.138,0.1636424034,15.0,0
1398.62,0.1636927429,15.0,0
1399.103,0.16370179,15.0,0
1399.585,0.1636180327,15.0,0
1400.067,0.16371464710000003,15.0,0
1400.549,0.1637526125,15.0,0
1401.031,0.16377710310000002,15.0,0
1401.513,0.1637675952,15.0,0
1401.995,0.1638434354,15.0,0
1402.477,0.163941496,15.0,0
1402.959,0.16403680340000001,15.0,0
1403.442,0.1639458959,15.0,0
1403.924,0.16397658,15.0,0
1404.406,0.1639948217,15.0,0
1404.888,0.1641484075,15.0,0
1405.37,0.1640305051,15.0,0
1405.852,0.163922307,15.0,0
1406.334,0.1639286663,15.0,0
1406.816,0.1639794313,15.0,0
1407.299,0.16415771280000002,15.0,0
1407.781,0.1641422678,15.0,0
1408.263,0.1640004897,15.0,0
1408.745,0.1640829325,15.0,0
1409.227,0.1640995362,15.0,0
1409.709,0.1639859061,15.0,0
1410.191,0.1641688377,15.0,0
1410.673,0.1640783558,15.0,0
1411.156,0.16415800090000002,15.0,0
1411.638,0.16387663549999998,15.0,0
1412.12,0.1640644505,15.0,0
1412.602,0.1640278165,15.0,0
1413.084,0.1639829592,15.0,0
1413.566,0.1640072928,15.0,0
1414.048,0.1641737708,15.0,0
1414.53,0.16360718330000001,15.0,0
1415.012,0.1639720303,15.0,0
1415.495,0.16410283280000001,15.0,0
1415.977,0.1638925752,15.0,0
1416.459,0.1642434508,15.0,0
1416.941,0.1638640745,15.0,0
1417.423,0.16377429719999997,15.0,0
1417.905,0.1636229526,15.0,0
1418.387,0.16352049470000002,15.0,0
1418.869,0.163439559,15.0,0
1419.352,0.163391598,15.0,0
1419.834,0.1631968753,15.0,0
1420.316,0.16274675330000002,15.0,0
1420.798,0.1629794908,15.0,0
1421.28,0.1628901352,15.0,0
1421.762,0.1627463076,15.0,0
1422.244,0.1627132104,15.0,0
1422.726,0.162845209,15.0,0
1423.208,0.16255085439999997,15.0,0
1423.69,0.1626112744,15.0,0
1424.173,0.16235753819999998,15.0,0
1424.655,0.16222315259999998,15.0,0
1425.137,0.1623584753,15.0,0
1425.619,0.1622978071,15.0,0
1426.101,0.1621829561,15.0,0
1426.583,0.16214392700000002,15.0,0
1427.065,0.16197580120000002,15.0,0
1427.547,0.1617254844,15.0,0
1428.03,0.16175763320000003,15.0,0
1428.512,0.1617666374,15.0,0
1428.994,0.16142898349999998,15.0,0
1429.476,0.1612474405,15.0,0
1429.958,0.16126312469999998,15.0,0
1430.44,0.16103532399999998,15.0,0
1430.922,0.1609232719,15.0,0
1431.404,0.1609876296,15.0,0
1431.886,0.1607835004,15.0,0
1432.369,0.1607797447,15.0,0
1432.851,0.1607069325,15.0,0
1433.333,0.16059685640000002,15.0,0
1433.815,0.16048535090000002,15.0,0
1434.297,0.1602142751,15.0,0
1434.779,0.1602330356,15.0,0
1435.261,0.1601319639,15.0,0
1435.743,0.15982440220000002,15.0,0
1436.226,0.15939564920000002,15.0,0
1436.708,0.159399924,15.0,0
1437.19,0.15927934900000001,15.0,0
1437.672,0.1588863043,15.0,0
1438.154,0.1587836045,15.0,0
1438.636,0.1586769142,15.0,0
1439.118,0.1586975143,15.0,0
1439.6,0.1586542937,15.0,0
1440.083,0.1584577858,15.0,0
1440.565,0.1583011608,15.0,0
1441.047,0.1581356266,15.0,0
1441.529,0.1580681432,15.0,0
1442.011,0.15797891619999999,15.0,0
1442.493,0.1578377622,15.0,0
1442.975,0.1578661772,15.0,0
1443.457,0.15784154179999998,15.0,0
1443.939,0.1575820935,15.0,0
1444.422,0.15754768959999998,15.0,0
1444.904,0.1575648169,15.0,0
1445.386,0.1574197796,15.0,0
1445.868,0.1569402326,15.0,0
1446.35,0.1570324381,15.0,0
1446.832,0.1568752265,15.0,0
1447.314,0.1566445,15.0,0
1447.796,0.1564147112,15.0,0
1448.279,0.1562949269,15.0,0
1448.76,0.1561575667,15.0,0
1449.243,0.15586400790000002,15.0,0
1449.725,0.15586140199999998,15.0,0
1450.207,0.1557734174,15.0,0
1450.689,0.1556622824,15.0,0
1451.171,0.1554707463,15.0,0
1451.653,0.1552474046,15.0,0
1452.135,0.1553361257,15.0,0
1452.617,0.1551856763,15.0,0
1453.1,0.1552607866,15.0,0
1453.582,0.1550506596,15.0,0
1454.064,0.1551121778,15.0,0
1454.546,0.15492548169999998,15.0,0
1455.028,0.1546908805,15.0,0
1455.51,0.1545134189,15.0,0
1455.992,0.1541679621,15.0,0
1456.474,0.1538874533,15.0,0
1456.957,0.1534572195,15.0,0
1457.439,0.1529818092,15.0,0
1457.921,0.1527097553,15.0,0
1458.403,0.1522324881,15.0,0
1458.885,0.1520468894,15.0,0
1459.367,0.1517718444,15.0,0
1459.849,0.1518847987,15.0,0
1460.331,0.1519467785,15.0,0
1460.813,0.1517280182,15.0,0
1461.296,0.1519291634,15.0,0
1461.778,0.1519910713,15.0,0
1462.26,0.1519686083,15.0,0
1462.742,0.1519243259,15.0,0
1463.224,0.1518596835,15.0,0
1463.706,0.151656604,15.0,0
1464.188,0.1513204598,15.0,0
1464.67,0.15106189390000002,15.0,0
1465.153,0.15126559520000002,15.0,0
1465.635,0.1510223073,15.0,0
1466.117,0.15070198059999998,15.0,0
1466.599,0.1508716283,15.0,0
1467.081,0.1504592557,15.0,0
1467.563,0.1505265491,15.0,0
1468.045,0.1506446008,15.0,0
1468.527,0.15039636099999998,15.0,0
1469.01,0.1502600345,15.0,0
1469.492,0.1503437782,15.0,0
1469.974,0.1503910162,15.0,0
1470.456,0.15025351069999998,15.0,0
1470.938,0.1501900826,15.0,0
1471.42,0.1501656052,15.0,0
1471.902,0.1497721032,15.0,0
1472.384,0.1496780737,15.0,0
1472.866,0.1492890179,15.0,0
1473.349,0.1492917599,15.0,0
1473.831,0.149195796,15.0,0
1474.313,0.149122359,15.0,0
1474.795,0.148885909,15.0,0
1475.277,0.1485251581,15.0,0
1475.759,0.14859247420000002,15.0,0
1476.241,0.1484912487,15.0,0
1476.723,0.14847428029999998,15.0,0
1477.206,0.1483975121,15.0,0
1477.688,0.1482156436,15.0,0
1478.17,0.1483711133,15.0,0
1478.652,0.14829046910000002,15.0,0
1479.134,0.1482323504,15.0,0
1479.616,0.1480720549,15.0,0
1480.098,0.1481097087,15.0,0
1480.58,0.1481649863,15.0,0
1481.062,0.1482685809,15.0,0
1481.544,0.14801828649999998,15.0,0
1482.027,0.14804629479999998,15.0,0
1482.509,0.1479917655,15.0,0
1482.991,0.147980793,15.0,0
1483.473,0.148043262,15.0,0
1483.955,0.1479611179,15.0,0
1484.437,0.1478592335,15.0,0
1484.919,0.14795878780000002,15.0,0
1485.401,0.14795342749999998,15.0,0
1485.884,0.1480903044,15.0,0
1486.366,0.148006956,15.0,0
1486.848,0.1478852136,15.0,0
1487.33,0.1479968431,15.0,0
1487.812,0.1479154033,15.0,0
1488.294,0.1478104334,15.0,0
1488.776,0.1479915517,15.0,0
1489.258,0.1478093645,15.0,0
1489.74,0.1479506484,15.0,0
1490.223,0.1477390718,15.0,0
1490.705,0.14811318399999998,15.0,0
1491.187,0.1477454866,15.0,0
1491.669,0.147946888,15.0,0
1492.151,0.1481793991,15.0,0
1492.633,0.1483195857,15.0,0
1493.115,0.14818259339999998,15.0,0
1493.597,0.14847644259999998,15.0,0
1494.08,0.1484625917,15.0,0
1494.562,0.14857539,15.0,0
1495.044,0.1486351766,15.0,0
1495.526,0.1488429415,15.0,0
1496.008,0.1488496509,15.0,0
1496.49,0.1491272642,15.0,0
1496.972,0.1493012811,15.0,0
1497.454,0.1494036332,15.0,0
1497.937,0.1495343531,15.0,0
1498.419,0.1496177643,15.0,0
1498.901,0.1499902893,15.0,0
1499.383,0.1500254183,15.0,0
1499.865,0.1501338216,15.0,0
1500.347,0.1504108176,15.0,0
1500.829,0.1504691627,15.0,0
1501.311,0.1504914636,15.0,0
1501.793,0.15049337969999999,15.0,0
1502.276,0.1507849448,15.0,0
1502.758,0.1510563608,15.0,0
1503.24,0.150937209,15.0,0
1503.722,0.1510250131,15.0,0
1504.204,0.1512569117,15.0,0
1504.686,0.1513802249,15.0,0
1505.168,0.1515909479,15.0,0
1505.65,0.1519678177,15.0,0
1506.133,0.1521975853,15.0,0
1506.615,0.1525016038,15.0,0
1507.097,0.1530329425,15.0,0
1507.579,0.1534065122,15.0,0
1508.061,0.1534598645,15.0,0
1508.543,0.15379242440000002,15.0,0
1509.025,0.1537162031,15.0,0
1509.507,0.1535812062,15.0,0
1509.99,0.15362115839999999,15.0,0
1510.471,0.1537072552,15.0,0
1510.954,0.1538256684,15.0,0
1511.436,0.1536755091,15.0,0
1511.918,0.1539992113,15.0,0
1512.4,0.1540352216,15.0,0
1512.882,0.1541722966,15.0,0
1513.364,0.1541577371,15.0,0
1513.846,0.1539954714,15.0,0
1514.328,0.1543647807,15.0,0
1514.811,0.1541984482,15.0,0
1515.293,0.1544678265,15.0,0
1515.775,0.1545481957,15.0,0
1516.257,0.1545611322,15.0,0
1516.739,0.1549317748,15.0,0
1517.221,0.1549224433,15.0,0
1517.703,0.1549130323,15.0,0
1518.185,0.1553436664,15.0,0
1518.667,0.155461028,15.0,0
1519.15,0.1556915056,15.0,0
1519.632,0.1559257803,15.0,0
1520.114,0.15606118800000002,15.0,0
1520.596,0.1562960354,15.0,0
1521.078,0.1566324321,15.0,0
1521.56,0.1568324356,15.0,0
1522.042,0.1571081909,15.0,0
1522.524,0.1572759308,15.0,0
1523.007,0.1574588746,15.0,0
1523.489,0.157327106,15.0,0
1523.971,0.1574516745,15.0,0
1524.453,0.1573529377,15.0,0
1524.935,0.1572235088,15.0,0
1525.417,0.15712466020000002,15.0,0
1525.899,0.1570774654,15.0,0
1526.381,0.1569860328,15.0,0
1526.864,0.1568722327,15.0,0
1527.346,0.1567234232,15.0,0
1527.828,0.15700731299999998,15.0,0
1528.31,0.15692712220000002,15.0,0
1528.792,0.1569824898,15.0,0
